Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Locality Verbose;Longitude;Latitude;Cuisines;Average Cost for two;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;
18263355;Providore;162;Taguig City;Ground Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City;SM Aura Premier, Bonifacio Global City, Taguig City;SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City;1.210.546.558.723;145.464.540.148;European, Filipino;1400;Botswana Pula(P);0;1;1;0;4;4.6;3F7E00;Excellent;480;
18558865;Rackshack;162;Taguig City;Fifth Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City;SM Aura Premier, Bonifacio Global City, Taguig City;SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City;1.210.538.599.268;145.459.526.175;American;800;Botswana Pula(P);0;1;1;0;3;4.6;3F7E00;Excellent;383;
18641526;PizzaExpress;162;Taguig City;Ground Floor, Uptown Place Mall, 36th Street Corner 9th Avenue, Bonifacio Global City, Taguig City;Uptown Place Mall, Bonifacio Global City, Taguig City;Uptown Place Mall, Bonifacio Global City, Taguig City, Taguig City;1.210.540.369.526;145.564.755.557;Pizza, Italian;1200;Botswana Pula(P);0;1;1;0;3;4.8;3F7E00;Excellent;268;
18611356;Mamma Mia;162;Taguig City;Ground Floor, Uptown Place Mall, 36th Street Corner 9th Avenue, Bonifacio Global City, Taguig City;Uptown Place Mall, Bonifacio Global City, Taguig City;Uptown Place Mall, Bonifacio Global City, Taguig City, Taguig City;1.210.542.304.069;145.570.402.092;Italian;1200;Botswana Pula(P);0;0;0;0;3;4.0;5BA829;Very Good;140;
6600980;A Tribo;30;Brasília;SCLN, 105, Bloco B, Loja 59, Asa Norte, Rio de Janeiro;Asa Norte;Asa Norte, Brasília;-478.843.333.333;-157.711.666.667;Healthy Food;100;Brazilian Real(R$);0;0;0;0;4;3.2;CDD614;Average;4;
6601114;Caramella;30;Brasília;SCLN 303, Bloco E, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.860.000.000;-157.808.333.333;Cafe, Desserts;50;Brazilian Real(R$);0;0;0;0;2;3.3;CDD614;Average;5;
6600681;Chez Michou;30;Brasília;SCLN, 208, Bloco A, Loja 30, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.817.888.889;-157.641.416.667;Fast Food, French;55;Brazilian Real(R$);0;0;0;0;2;3.2;CDD614;Average;6;
6601075;Confraria Chico Mineiro;30;Brasília;SCLN 104, Bloco D, Loja 38, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.838.333.333;-157.770.000.000;Brazilian;80;Brazilian Real(R$);0;0;0;0;3;3.3;CDD614;Average;7;
6601569;El Negro;30;Brasília;SCLN 413, Bloco C, Asa Norte, Brasilia;Asa Norte;Asa Norte, Brasília;-478.879.580.000;-157.603.720.000;Argentine, Contemporary;300;Brazilian Real(R$);0;0;0;0;4;2.5;FFBA00;Average;10;
6600785;Gratinado;30;Brasília;SCLN 108, Bloco D, Loja 16, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.863.333.333;-157.651.666.667;Italian;80;Brazilian Real(R$);0;0;0;0;3;3.1;CDD614;Average;5;
6600399;La Fornacella;30;Brasília;SCLN 312, Bloco B, Loja 43, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.901.666.667;-157.526.666.667;Italian, Pizza;60;Brazilian Real(R$);0;0;0;0;3;3.1;CDD614;Average;7;
6600319;Nazo Sushi Bar;30;Brasília;SCLN 214, Bloco D, Loja 1, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.866.472.222;-157.448.805.556;Japanese;150;Brazilian Real(R$);0;0;0;0;4;3.2;CDD614;Average;4;
6600810;Beirute;30;Brasília;SCLN, 107, Bloco D, Loja 19, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.863.333.333;-157.653.333.333;Arabian;90;Brazilian Real(R$);0;0;0;0;3;3.8;9ACD32;Good;13;
6601005;Café Daniel Briand;30;Brasília;SCLN 104, Bloco A, Loja 26, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.826.666.667;-157.775.000.000;Cafe;30;Brazilian Real(R$);0;0;0;0;1;3.9;9ACD32;Good;12;
6601005;Café Daniel Briand;30;Brasília;SCLN 104, Bloco A, Loja 26, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.826.666.667;-157.775.000.000;Cafe;30;Brazilian Real(R$);0;0;0;0;1;3.9;9ACD32;Good;12;
6600569;Cantucci Bistrô;30;Brasília;SCLN, 403, Bloco E, Loja 3, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.752.666.667;-157.798.750.000;Italian;90;Brazilian Real(R$);0;0;0;0;3;3.6;9ACD32;Good;5;
6600292;Casa do Biscoito Mineiro;30;Brasília;SCLN 210, Bloco D, Loja 36/48, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.821.361.111;-157.574.722.222;Bakery;45;Brazilian Real(R$);0;0;0;0;2;3.7;9ACD32;Good;12;
6600414;El Paso Texas;30;Brasília;SHCLN-CL 110, Bloco B, Loja 18, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.875.000.000;-157.590.000.000;Tex-Mex, Mexican;150;Brazilian Real(R$);0;0;0;0;4;3.8;9ACD32;Good;15;
6600441;Maori;30;Brasília;CLN 110, Bloco D, Loja 28, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.881.666.667;-157.588.333.333;Brazilian;60;Brazilian Real(R$);0;0;0;0;3;3.6;9ACD32;Good;12;
6600856;Ninny;30;Brasília;SCNL 309, Loja 6, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.886.666.667;-157.625.000.000;Italian;200;Brazilian Real(R$);0;0;0;0;4;3.5;9ACD32;Good;8;
6600993;Objeto Encontrado;30;Brasília;SCLN 102, Bloco B, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.830.000.000;-157.831.666.667;Cafe;35;Brazilian Real(R$);0;0;0;0;2;3.8;9ACD32;Good;7;
6600119;Café Savana;30;Brasília;SCLN 116, Bloco A, Loja 4, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.933.333.333;-157.400.000.000;Brazilian;90;Brazilian Real(R$);0;0;0;0;3;0;CBCBC8;Not rated;1;
6600754;Carcassone;30;Brasília;SCLN, 203, Bloco C, Loja 37, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.782.916.667;-157.773.055.556;Bar Food;80;Brazilian Real(R$);0;0;0;0;3;0;CBCBC8;Not rated;3;
6601133;Peixe na Rede;30;Brasília;SCNL 309, Bloco B, Loja 48, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.888.333.333;-157.621.666.667;Seafood, Brazilian;100;Brazilian Real(R$);0;0;0;0;4;0;CBCBC8;Not rated;3;
6600557;Nossa Cozinha Bistrô;30;Brasília;SCLN, 402, Bloco C, Loja 60, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.757.666.667;-157.805.055.556;International;140;Brazilian Real(R$);0;0;0;0;4;4.0;5BA829;Very Good;9;
6600299;Valentina;30;Brasília;SCLN 214, Bloco A, Loja 9/11, Asa Norte, Brasília;Asa Norte;Asa Norte, Brasília;-478.875.083.333;-157.450.333.333;Pizza;90;Brazilian Real(R$);0;0;0;0;3;4.0;5BA829;Very Good;9;
6600879;Babel;30;Brasília;SCS 215, Bloco A, Loja 37, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.216.666.667;-158.345.000.000;Healthy Food;200;Brazilian Real(R$);0;0;0;0;4;2.8;FFBA00;Average;5;
6600515;Boteco do Juca;30;Brasília;CLS 405, Bloco A, Loja 4, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.908.333.333;-158.135.000.000;Bar Food, Brazilian;40;Brazilian Real(R$);0;0;0;0;2;3.1;CDD614;Average;4;
6600314;Haná;30;Brasília;SCS 408, Bloco C, Loja 35, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.008.333.333;-158.228.333.333;Japanese;170;Brazilian Real(R$);0;0;0;0;4;2.7;FFBA00;Average;5;
6600968;Kojma;30;Brasília;SCLS 406, Bloco C, Loja 17, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.953.333.333;-158.188.333.333;Japanese;130;Brazilian Real(R$);0;0;0;0;4;3.4;CDD614;Average;6;
6600963;La Chaumière;30;Brasília;SCS 408, Bloco A, Loja 13, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.013.333.333;-158.226.666.667;French;250;Brazilian Real(R$);0;0;0;0;4;3.3;CDD614;Average;4;
6600939;Libanus;30;Brasília;CLS 206, Bloco C, Loja 36, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.941.666.667;-158.153.333.333;Arabian, Brazilian, Pizza;120;Brazilian Real(R$);0;0;0;0;4;3.4;CDD614;Average;6;
6600379;Sushi Loko;30;Brasília;SCS 213, Bloco C, Loja 35, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.156.666.667;-158.310.000.000;Japanese;80;Brazilian Real(R$);0;0;0;0;3;2.9;FFBA00;Average;12;
6600214;Beirute;30;Brasília;CLS 109, Bloco A, Loja 2/6, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.075.000.000;-158.200.000.000;Arabian;90;Brazilian Real(R$);0;0;0;0;3;3.8;9ACD32;Good;9;
6600336;Ernesto;30;Brasília;CLS 115, Bloco C, Loja 14, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.245.000.000;-158.308.333.333;Cafe, Desserts;70;Brazilian Real(R$);0;0;0;0;3;3.7;9ACD32;Good;5;
6600920;Fogo de Chão;30;Brasília;SHS 5, Bloco E, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.925.000.000;-157.928.333.333;Steak;250;Brazilian Real(R$);0;0;0;0;4;3.9;9ACD32;Good;7;
6600611;Fred;30;Brasília;SCLS 405, Bloco B, Loja 10, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.905.000.000;-158.138.333.333;German;180;Brazilian Real(R$);0;0;0;0;4;3.7;9ACD32;Good;6;
6600970;Pizza à Bessa;30;Brasília;SCS 214, Bloco C, Loja 40, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.156.666.667;-158.311.666.667;Pizza;50;Brazilian Real(R$);0;0;0;0;2;3.8;9ACD32;Good;12;
6600940;Universal;30;Brasília;SCS 210, Bloco C, Loja 18, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.050.000.000;-158.233.333.333;Cafe, Brazilian;160;Brazilian Real(R$);0;0;0;0;4;3.7;9ACD32;Good;9;
6600203;Banzai Sushi;30;Brasília;CLS 103, Bloco B, Loja 6, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.973.333.333;-158.116.666.667;Japanese;90;Brazilian Real(R$);0;0;0;0;3;0;CBCBC8;Not rated;1;
6600577;El Paso Texas;30;Brasília;SCLS 404, Bloco C, Loja 23, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.900.000.000;-158.141.666.667;Tex-Mex, Mexican;150;Brazilian Real(R$);0;0;0;0;4;0;CBCBC8;Not rated;2;
6600124;Inácia Poulet Rôti;30;Brasília;CLS 103, Bloco B, Loja 30/34, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.930.000.000;-158.070.000.000;Brazilian;140;Brazilian Real(R$);0;0;0;0;4;0;CBCBC8;Not rated;2;
6600100;Loca Como tu Madre;30;Brasília;SCLS 306, Bloco C, Loja 36, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.013.333.333;-158.120.000.000;Brazilian, Grill;60;Brazilian Real(R$);0;0;0;0;3;0;CBCBC8;Not rated;3;
6600652;Nippon;30;Brasília;SHCS 403, Bloco D, Lojas 22/28, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.861.666.667;-158.085.000.000;Sushi, Japanese;160;Brazilian Real(R$);0;0;0;0;4;0;CBCBC8;Not rated;3;
6600495;Palace Long Fu;30;Brasília;CLS 402, Bloco B, Loja 20, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.853.333.333;-158.088.333.333;Chinese;45;Brazilian Real(R$);0;0;0;0;2;0;CBCBC8;Not rated;2;
6601251;Severina;30;Brasília;SCS 201, Bloco B, Loja 25, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-478.851.666.667;-158.046.666.667;Brazilian, North Eastern;140;Brazilian Real(R$);0;0;0;0;4;0;CBCBC8;Not rated;1;
6601218;New Koto;30;Brasília;SCS 212, Bloco B, Loja 26, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.101.666.667;-158.273.333.333;Japanese;200;Brazilian Real(R$);0;0;0;0;4;4.1;5BA829;Very Good;9;
6600083;Villa Tevere;30;Brasília;CLS 115, Bloco A, Loja 2, Asa Sul, Brasília;Asa Sul;Asa Sul, Brasília;-479.236.666.667;-158.313.333.333;Italian;150;Brazilian Real(R$);0;0;0;0;4;4.2;5BA829;Very Good;14;
6601606;Mormaii Surf Bar;30;Brasília;Brasília Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Brasília;Brasília Shopping, Asa Norte;Brasília Shopping, Asa Norte, Brasília;-478.890.000.000;-157.873.333.333;Japanese, Bar Food;100;Brazilian Real(R$);0;0;0;0;4;3.6;9ACD32;Good;10;
6601589;Coco Bambu;30;Brasília;Brasília Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Brasília;Brasília Shopping, Asa Norte;Brasília Shopping, Asa Norte, Brasília;-478.890.000.000;-157.865.000.000;International;230;Brazilian Real(R$);0;0;0;0;4;4.3;5BA829;Very Good;19;
6600061;Galeteria Gaúcha;30;Brasília;SHIN CA 7, Bloco A, Loja 94, Lago Norte, Brasília;Lago Norte;Lago Norte, Brasília;-478.817.670.000;-157.185.070.000;Grill, Brazilian;95;Brazilian Real(R$);0;0;0;0;3;3.5;9ACD32;Good;5;
6600912;Don Giovanni;30;Brasília;SHIS 11, Bloco H, Loja 12 e 16, Lago Sul, Brasília;Lago Sul;Lago Sul, Brasília;-478.680.000.000;-158.356.666.667;Pizza;80;Brazilian Real(R$);0;0;0;0;3;3.4;CDD614;Average;6;
6600654;Trattoria da Rosario;30;Brasília;SHIS 17, Bloco H, Loja 107, Lago Sul, Brasília;Lago Sul;Lago Sul, Brasília;-478.720.000.000;-158.605.000.000;Italian;240;Brazilian Real(R$);0;0;0;0;4;3.4;CDD614;Average;7;
6600882;Tay Pá;30;Brasília;SHIS 17, Bloco B, Loja 208, Lago Sul, Brasília;Lago Sul;Lago Sul, Brasília;-478.720.000.000;-158.605.000.000;Peruvian;240;Brazilian Real(R$);0;0;0;0;4;3.6;9ACD32;Good;5;
6601862;Taypá;30;Brasília;Fashion Park, Shis Ql 17, Bloco G, Loja 208, Lago Sul, Brasília;Lago Sul;Lago Sul, Brasília;-478.723.590.000;-158.606.210.000;Peruvian, Latin American;100;Brazilian Real(R$);0;0;0;0;4;4.0;5BA829;Very Good;11;
6601862;Taypá;30;Brasília;Fashion Park, Shis Ql 17, Bloco G, Loja 208, Lago Sul, Brasília;Lago Sul;Lago Sul, Brasília;-478.723.590.000;-158.606.210.000;Peruvian, Latin American;100;Brazilian Real(R$);0;0;0;0;4;4.0;5BA829;Very Good;11;
6601595;Outback Steakhouse;30;Brasília;ParkShopping - Piso 2, SAI/SO, Área 6580, Guará I, Brasília;ParkShopping, Guará I;ParkShopping, Guará I, Brasília;-479.562.833.333;-158.345.138.889;American, Grill;150;Brazilian Real(R$);0;0;0;0;4;4.3;5BA829;Very Good;12;
6601595;Outback Steakhouse;30;Brasília;ParkShopping - Piso 2, SAI/SO, Área 6580, Guará I, Brasília;ParkShopping, Guará I;ParkShopping, Guará I, Brasília;-479.562.833.333;-158.345.138.889;American, Grill;150;Brazilian Real(R$);0;0;0;0;4;4.3;5BA829;Very Good;12;
6601158;Manzuá;30;Brasília;Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília;Pontão Lago Sul, Lago Sul;Pontão Lago Sul, Lago Sul, Brasília;-478.728.333.333;-158.256.666.667;Seafood;240;Brazilian Real(R$);0;0;0;0;4;3.4;CDD614;Average;7;
6601158;Manzuá;30;Brasília;Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília;Pontão Lago Sul, Lago Sul;Pontão Lago Sul, Lago Sul, Brasília;-478.728.333.333;-158.256.666.667;Seafood;240;Brazilian Real(R$);0;0;0;0;4;3.4;CDD614;Average;7;
6601145;Bierfass Pontão;30;Brasília;Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília;Pontão Lago Sul, Lago Sul;Pontão Lago Sul, Lago Sul, Brasília;-478.740.000.000;-158.248.333.333;Brazilian, Seafood;200;Brazilian Real(R$);0;0;0;0;4;3.7;9ACD32;Good;11;
6601143;Soho;30;Brasília;Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília;Pontão Lago Sul, Lago Sul;Pontão Lago Sul, Lago Sul, Brasília;-478.713.333.333;-158.256.666.667;Japanese;220;Brazilian Real(R$);0;0;0;0;4;3.6;9ACD32;Good;6;
6600599;Liv Lounge;30;Brasília;Condomínio Life Resort, SHTN, Setor de Clubes Esportivos Norte, Brasília;Setor De Clubes Esportivos Norte;Setor De Clubes Esportivos Norte, Brasília;-478.495.250.000;-157.853.694.444;Brazilian;160;Brazilian Real(R$);0;0;0;0;4;3.3;CDD614;Average;5;
6600547;Salim Sou Eu;30;Brasília;SCES, Trecho 2, Conjunto 34, Setor de Clubes Esportivos Sul, Brasília;Setor De Clubes Esportivos Sul;Setor De Clubes Esportivos Sul, Brasília;-478.671.666.667;-158.175.000.000;Arabian;80;Brazilian Real(R$);0;0;0;0;3;3.1;CDD614;Average;6;
6600503;Mangai;30;Brasília;SCES, Trecho 2, Conjunto 41, Setor de Clubes Esportivos Sul, Brasília;Setor De Clubes Esportivos Sul;Setor De Clubes Esportivos Sul, Brasília;-478.370.000.000;-158.178.333.333;North Eastern, Bar Food;80;Brazilian Real(R$);0;0;0;0;3;3.9;9ACD32;Good;10;
6600440;Nau;30;Brasília;SCES, Trecho 2, Conjunto 41, Setor de Clubes Esportivos Sul, Brasília;Setor De Clubes Esportivos Sul;Setor De Clubes Esportivos Sul, Brasília;-478.365.000.000;-158.181.666.667;Seafood;130;Brazilian Real(R$);0;0;0;0;4;3.9;9ACD32;Good;9;
6600542;Avenida Paulista;30;Brasília;SCES, Trecho 2, Lote 41, Setor de Clubes Esportivos Sul, Brasília;Setor De Clubes Esportivos Sul;Setor De Clubes Esportivos Sul, Brasília;-478.338.333.333;-158.193.333.333;Italian, Pizza;150;Brazilian Real(R$);0;0;0;0;4;0;CBCBC8;Not rated;0;
6600456;Galeteria Beira Lago;30;Brasília;Clube ASES, SCES, Trecho 2, Conjunto 32/33, Setor de Clubes Esportivos Sul, Brasília;Setor De Clubes Esportivos Sul;Setor De Clubes Esportivos Sul, Brasília;-478.733.333.333;-158.170.000.000;Brazilian;55;Brazilian Real(R$);0;0;0;0;2;0;CBCBC8;Not rated;3;
6601269;Chiquinho Sorvetes;30;Brasília;Shopping Alameda - Piso 2, CSB 2, Lotes 1/2/3/4, Taguatinga, Brasília;Shopping Alameda, Taguatinga;Shopping Alameda, Taguatinga, Brasília;-480.571.166.667;-158.354.305.556;Ice Cream;15;Brazilian Real(R$);0;0;0;0;1;3.3;CDD614;Average;5;
6600116;Gero;30;Brasília;Shopping Iguatemi - piso 1, SHIN CA 4, Lote A, Lago Norte, Brasília;Shopping Iguatemi, Lago Norte;Shopping Iguatemi, Lago Norte, Brasília;-478.858.120.000;-157.201.180.000;Italian;350;Brazilian Real(R$);0;0;0;0;4;3.5;9ACD32;Good;9;
6600162;Outback Steakhouse;30;Brasília;Shopping Iguatemi - Piso 1, SHIN CA 4, Lote A, Lago Norte, Brasília;Shopping Iguatemi, Lago Norte;Shopping Iguatemi, Lago Norte, Brasília;-478.858.120.000;-157.201.180.000;American;150;Brazilian Real(R$);0;0;0;0;4;3.5;9ACD32;Good;6;
6601848;Madero;30;Brasília;SCS, Quadra 07, Bloco A, s/n, Setor Comercial Sul, Asa Sul, Brasilia;Shopping Pátio Brasil, Asa Sul;Shopping Pátio Brasil, Asa Sul, Brasília;-478.933.170.000;-157.946.490.000;Steak, Burger;0;Brazilian Real(R$);0;0;0;0;1;4.1;5BA829;Very Good;7;
6601848;Madero;30;Brasília;SCS, Quadra 07, Bloco A, s/n, Setor Comercial Sul, Asa Sul, Brasilia;Shopping Pátio Brasil, Asa Sul;Shopping Pátio Brasil, Asa Sul, Brasília;-478.933.170.000;-157.946.490.000;Steak, Burger;0;Brazilian Real(R$);0;0;0;0;1;4.1;5BA829;Very Good;7;
6601634;American Prime Steakhouse;30;Brasília;Shopping Quê! - Térreo, Avenida Castanheira, Rua 36 Norte, Lote 5, Águas CLaras, Brasília;Shopping Quê!, Águas Claras;Shopping Quê!, Águas Claras, Brasília;-480.375.000.000;-158.336.666.667;Grill, American;150;Brazilian Real(R$);0;0;0;0;4;3.5;9ACD32;Good;10;
6601623;Kojima;30;Brasília;Shopping Quê! - Térreo, Avenida Castanheira, Rua 36 Norte, Lote 5, Águas CLaras, Brasília, Águas Claras, Brasília;Shopping Quê!, Águas Claras;Shopping Quê!, Águas Claras, Brasília;-480.373.333.333;-158.336.666.667;Japanese;130;Brazilian Real(R$);0;0;0;0;4;3.6;9ACD32;Good;8;
6601086;Bruno's Pizza;30;Brasília;CLSW 301, Bloco C 76, Sudoeste, Brasília;Sudoeste;Sudoeste, Brasília;-479.431.666.667;-158.095.000.000;Pizza;50;Brazilian Real(R$);0;0;0;0;2;3.4;CDD614;Average;6;
6601086;Bruno's Pizza;30;Brasília;CLSW 301, Bloco C 76, Sudoeste, Brasília;Sudoeste;Sudoeste, Brasília;-479.431.666.667;-158.095.000.000;Pizza;50;Brazilian Real(R$);0;0;0;0;2;3.4;CDD614;Average;6;
6601283;Capital Steakhouse;30;Brasília;CLSW 104, Bloco A, Loja C, Sudoeste, Brasília;Sudoeste;Sudoeste, Brasília;-479.278.444.444;-158.025.888.889;American, International;120;Brazilian Real(R$);0;0;0;0;4;3.4;CDD614;Average;10;
6601001;Potiguar Caldos;30;Brasília;CLSW 504, Bloco B, Loja 34, Sudoeste, Brasília;Sudoeste;Sudoeste, Brasília;-479.326.666.667;-157.966.666.667;Bar Food, Brazilian;100;Brazilian Real(R$);0;0;0;0;4;3.2;CDD614;Average;4;
6601457;Brazilian American Burgers;30;Brasília;CLSN 301, Bloco C, Loja 86, Sudoeste, Brasília;Sudoeste;Sudoeste, Brasília;-479.210.277.778;-157.975.305.556;American, Burger;50;Brazilian Real(R$);0;0;0;0;2;3.9;9ACD32;Good;11;
6601549;It Speed Lunch;30;Brasília;CSA 1, Lote 4/5, Taguatinga, Brasília;Taguatinga;Taguatinga, Brasília;-480.525.000.000;-158.331.666.667;Grill, Brazilian;50;Brazilian Real(R$);0;0;0;0;2;3.7;9ACD32;Good;8;
6601325;Capricho Mineiro;30;Brasília;QND 28, Lote 13, Loja 1, Taguatinga, Brasília;Taguatinga;Taguatinga, Brasília;-480.663.333.333;-158.065.000.000;Brazilian;40;Brazilian Real(R$);0;0;0;0;2;0;CBCBC8;Not rated;0;
6601894;NAVE MÃE FAST FOOD GOURMET;30;Brasília;Taguatinga, Brasília, Brasília;Taguatinga;Taguatinga, Brasília;-480.528.417.718;-158.395.368.082;Brazilian, Gourmet Fast Food, Healthy Food, Street Food;0;Brazilian Real(R$);0;0;0;0;1;0;CBCBC8;Not rated;1;
6601525;Restaurante dos Amigos;30;Brasília;CSA 2, Lote 4, Taguatinga, Brasília;Taguatinga;Taguatinga, Brasília;-480.510.000.000;-158.348.333.333;Brazilian;50;Brazilian Real(R$);0;0;0;0;2;0;CBCBC8;Not rated;2;
